,pond,start_date,date_time,Productivity (Soluble Protein),id,pHam,pHpm,height,mat_density,wateradded,nutrientsadded,pHadjusted,innoculation,harvested,comments,biomassAMsieve1,biomassAMsieve2,biomassAMsieve3,biomassPMsieve1,biomassPMsieve2,biomassPMsieve3,dryweight,WMPerm2,DMPerm2,WMPerPond,DMPerPond,Sieve1,Sieve2,Sieve3,cal_sieve1,cal_sieve2,cal_sieve3,EC,watertemp,DO,surfacearea,SAcorrection,effectiveSA,dailydiff,netremoval,total
422,350B,2020-12-17 00:00:00,2021-01-15,0.1971823353402368,2442,5.1,5.3,15.5,1341.6,No,No,Yes,0.0,0.0,150g NaHCO3 AM,46.7,41.5,43.0,,,,4.8,,,,,1531.9,1268.1,1415.0,22.2,21.2,20.3,,,,350.0,,350.0,,,
423,350B,2020-12-18 00:00:00,2021-01-15,0.20435393987796743,2442,5.1,5.3,15.5,1341.6,No,No,Yes,0.0,0.0,150g NaHCO3 AM,46.7,41.5,43.0,,,,4.8,,,,,1531.9,1268.1,1415.0,22.2,21.2,20.3,,,,350.0,,350.0,,,
424,350B,2020-12-21 00:00:00,2021-01-18,0.19519102085731457,2443,4.3,5.2,15.5,1400.6,No,No,Yes,0.0,0.0,450g NaHCO3 AM,48.5,43.4,42.9,,,,4.95,,,,,1645.0,1391.3,1410.0,22.2,21.2,20.3,,,,350.0,,350.0,,,
425,350B,2020-12-21 00:00:00,2021-01-19,0.18834096218259463,2444,4.7,4.4,15.0,,No,No,Yes,0.0,0.0,500g NaHCO3 PM,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
426,350B,2020-12-21 00:00:00,2021-01-20,0.17079738602556493,2445,5.2,4.8,15.0,1369.7,No,No,Yes,0.0,0.0,300g NaHCO3 PM,47.9,43.4,42.0,,,,4.95,,,,,1604.4,1387.5,1351.9,22.2,21.2,20.3,,,,350.0,,350.0,,,
427,350B,2020-12-22 00:00:00,2021-01-21,0.2749215454879487,2446,5.1,5.2,15.0,,No,No,Yes,0.0,104000.0,150g NaHCO3 AM,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
428,350B,2020-12-23 00:00:00,2021-01-22,0.2817389566489628,2447,4.6,5.4,15.0,1412.5,No,No,Yes,0.0,0.0,400g NaHCO3 AM,45.2,44.3,42.4,,,,4.95,,,,,1437.5,1447.5,1377.5,22.2,21.2,20.3,,,,350.0,,350.0,,,
429,350B,2020-12-28 00:00:00,2021-01-22,0.3452441484989711,2447,4.6,5.4,15.0,1412.5,No,No,Yes,0.0,0.0,400g NaHCO3 AM,45.2,44.3,42.4,,,,4.95,,,,,1437.5,1447.5,1377.5,22.2,21.2,20.3,,,,350.0,,350.0,,,
430,350B,2020-12-28 00:00:00,2021-01-22,0.3452441484989711,2447,4.6,5.4,15.0,1412.5,No,No,Yes,0.0,0.0,400g NaHCO3 AM,45.2,44.3,42.4,,,,4.95,,,,,1437.5,1447.5,1377.5,22.2,21.2,20.3,,,,350.0,,350.0,,,
431,350B,2020-12-28 00:00:00,2021-01-25,0.3128616451834172,2448,5.1,5.3,15.0,1437.2,,,,,,150g NaHCO3 AM,45.6,45.0,42.5,,,,5.2,,,,,1461.9,1489.4,1385.0,22.2,21.2,20.3,,,,350.0,,350.0,,,
432,350B,2020-12-28 00:00:00,2021-01-26,0.302677473216738,2449,4.6,5.4,15.5,,,,,,,400g NaHCO3 AM,,,,,,,5.2,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
433,350B,2020-12-28 00:00:00,2021-01-27,0.2906974260259355,2450,4.6,5.4,15.5,1345.6,,,,,,400g NaHCO3 AM,46.6,43.7,40.9,,,,5.2,,,,,1523.8,1406.9,1284.4,22.2,21.2,20.3,,,,350.0,,350.0,,,
434,350B,2020-12-29 00:00:00,2021-01-28,0.28539133816296713,2451,4.7,5.5,15.5,,,,,,,350g NaHCO3 AM,,,,,,,5.2,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
435,350B,2020-12-30 00:00:00,2021-01-29,0.2742202346183232,2452,4.7,5.4,15.0,1297.5,,,,,,350g NaHCO3 AM,43.2,41.4,41.7,,,,5.2,,,,,1311.9,1263.1,1331.9,22.2,21.2,20.3,,,,350.0,,350.0,,,
436,350B,2021-01-04 00:00:00,2021-01-29,0.31590519325038363,2452,4.7,5.4,15.0,1297.5,,,,,,350g NaHCO3 AM,43.2,41.4,41.7,,,,5.2,,,,,1311.9,1263.1,1331.9,22.2,21.2,20.3,,,,350.0,,350.0,,,
437,350B,2021-01-04 00:00:00,2021-01-29,0.31590519325038363,2452,4.7,5.4,15.0,1297.5,,,,,,350g NaHCO3 AM,43.2,41.4,41.7,,,,5.2,,,,,1311.9,1263.1,1331.9,22.2,21.2,20.3,,,,350.0,,350.0,,,
438,350B,2021-01-04 00:00:00,2021-02-01,0.28227842361907574,2453,5.5,5.4,15.0,1359.4,,,,,,,46.7,42.1,42.9,,,,5.2,,,,,1532.5,1310.0,1408.8,22.2,21.2,20.3,,,,350.0,,350.0,,,
439,350B,2021-01-04 00:00:00,2021-02-02,0.33171318915508063,2454,5.1,5.2,15.0,1547.0,,,,,,150g NaHCO3 AM,,,,,,,5.2,187.7,9.8,65679.0,3415.0,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
440,350B,2021-01-04 00:00:00,2021-02-03,0.3210766432654517,2455,4.8,5.1,15.0,,,,,,,250g NaHCO3 AM 3 seive MD: 1283.4,49.4,42.4,40.2,,,,5.2,,,,,1700.0,1328.1,1238.8,22.2,21.2,20.3,,,,350.0,,350.0,,,
441,350B,2021-01-05 00:00:00,2021-02-04,0.31731012060928343,2456,4.8,5.0,14.5,,,,,,,300g NaHCO3 AM,,,,,,,5.2,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
442,350B,2021-01-06 00:00:00,2021-02-05,0.17603556497301376,2457,4.6,5.2,14.5,,,,,,,350g NaHCO3 AM 3 seive MD: 1221.3,44.9,42.2,38.4,,,,5.2,,,,,1416.3,1311.3,1131.3,22.2,21.2,20.3,,,,350.0,,350.0,,,
443,350B,2021-01-07 00:00:00,2021-02-05,0.15554997747712532,2457,4.6,5.2,14.5,,,,,,,350g NaHCO3 AM 3 seive MD: 1221.3,44.9,42.2,38.4,,,,5.2,,,,,1416.3,1311.3,1131.3,22.2,21.2,20.3,,,,350.0,,350.0,,,
444,350B,2021-01-08 00:00:00,2021-02-05,0.16090856799222983,2457,4.6,5.2,14.5,,,,,,,350g NaHCO3 AM 3 seive MD: 1221.3,44.9,42.2,38.4,,,,5.2,,,,,1416.3,1311.3,1131.3,22.2,21.2,20.3,,,,350.0,,350.0,,,
445,350B,2021-01-11 00:00:00,2021-02-08,0.1532954096397575,2780,4.9,5.0,14.5,,,,,,,200g NaHCO3 AM,,,,,,,5.2,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
446,350B,2021-01-11 00:00:00,2021-02-09,0.32417068531036375,2781,4.6,5.1,14.5,2108.1,,,,,,,,,,,,,5.2,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
447,350B,2021-01-11 00:00:00,2021-02-10,0.3140599933032989,2801,4.4,5.3,14.5,,,,,,,500g NaHCO3 AM,,,,,,,5.31,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
448,350B,2021-01-12 00:00:00,2021-02-11,0.30434862833077564,2830,4.5,4.8,14.0,,,,,,,450g NaHCO3 AM 300g NaHCO3 PM,,,,,,,5.31,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
449,350B,2021-01-13 00:00:00,2021-02-12,0.3056755862317766,2831,4.5,5.4,14.0,,,,,,,450g NaHCO3 AM,,,,,,,5.31,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
450,350B,2021-01-14 00:00:00,2021-02-12,0.32890846116747174,2831,4.5,5.4,14.0,,,,,,,450g NaHCO3 AM,,,,,,,5.31,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
451,350B,2021-01-15 00:00:00,2021-02-12,0.3416744716737708,2831,4.5,5.4,14.0,,,,,,,450g NaHCO3 AM,,,,,,,5.31,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
452,350B,2021-01-18 00:00:00,2021-02-15,0.33544805086802454,2888,4.8,5.9,14.0,,,,,,,300g NaHCO3 AM,,,,,,,5.31,,,,,,,,22.2,21.2,20.3,8.3,18.0,8.04,350.0,,350.0,,,
453,350B,2021-01-18 00:00:00,2021-02-16,0.4447359725658529,2889,6.0,5.9,14.0,,,,,,131400.0,,,,,,,,5.31,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
454,350B,2021-01-18 00:00:00,2021-02-17,0.35079115373883923,2890,4.9,5.2,14.0,1851.6,,,,,,250g NaHCO3 AM,,,,,,,5.31,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
455,350B,2021-01-19 00:00:00,2021-02-18,0.34825731697082524,2891,4.6,5.4,13.8,,,,,,,400g NaHCO3 AM,,,,,,,5.38,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
456,350B,2021-01-20 00:00:00,2021-02-19,0.34951107017326355,2920,4.7,5.1,13.8,,,,,,,350g NaHCO3 AM,,,,,,,5.38,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
457,350B,2021-01-21 00:00:00,2021-02-19,0.36499317972389944,2920,4.7,5.1,13.8,,,,,,,350g NaHCO3 AM,,,,,,,5.38,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
458,350B,2021-01-22 00:00:00,2021-02-19,0.27894064364506277,2920,4.7,5.1,13.8,,,,,,,350g NaHCO3 AM,,,,,,,5.38,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
459,350B,2021-01-25 00:00:00,2021-02-22,0.2929864282651823,2949,4.5,5.5,13.5,,,,,,,450g NaHCO3 AM,,,,,,,5.38,,,,,,,,22.2,21.2,20.3,2.4,26.0,6.93,350.0,,350.0,,,
460,350B,2021-01-25 00:00:00,2021-02-23,0.2831839323562941,2950,6.0,5.7,15.0,,,,,,,,,,,,,,5.38,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
461,350B,2021-01-25 00:00:00,2021-02-24,0.27287891676766524,2983,5.5,5.2,14.8,,,,,,,,,,,,,,4.88,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
462,350B,2021-01-26 00:00:00,2021-02-25,0.28029647522817336,2984,5.1,4.9,14.8,,,,,,,150g NaHCO3 AM,,,,,,,4.88,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
463,350B,2021-01-27 00:00:00,2021-02-26,0.2795511492300033,3029,4.8,5.1,15.0,,,,,,,300g NaHCO3 AM,,,,,,,4.88,,,,,,,,22.2,21.2,20.3,,,,350.0,,350.0,,,
464,600A,2020-12-01 00:00:00,2020-12-30,0.2550828388171361,2502,4.7,5.4,16.0,1185.9,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,41.8,40.2,39.3,,,,5.17,,,,,1223.1,1190.0,1181.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
465,600A,2020-12-02 00:00:00,2020-12-30,0.21273187978174002,2502,4.7,5.4,16.0,1185.9,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,41.8,40.2,39.3,,,,5.17,,,,,1223.1,1190.0,1181.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
466,600A,2020-12-03 00:00:00,2020-12-30,0.24922753273804987,2502,4.7,5.4,16.0,1185.9,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,41.8,40.2,39.3,,,,5.17,,,,,1223.1,1190.0,1181.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
467,600A,2020-12-04 00:00:00,2020-12-30,0.2886795926738703,2502,4.7,5.4,16.0,1185.9,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,41.8,40.2,39.3,,,,5.17,,,,,1223.1,1190.0,1181.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
468,600A,2020-12-07 00:00:00,2021-01-04,0.20115587570735385,2503,5.1,5.2,16.0,1121.3,No,No,Yes,0.0,0.0,500g NaHCO3 AM,43.3,39.4,38.0,,,,5.18,,,,,1317.5,1136.3,1106.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
469,600A,2020-12-07 00:00:00,2021-01-05,0.19412232046489056,2504,4.8,5.1,16.5,,No,No,Yes,0.0,0.0,850g NaHCO3 AM,,,,,,,5.18,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
470,600A,2020-12-07 00:00:00,2021-01-06,0.203693428653717,2505,4.8,5.2,16.5,1249.4,No,No,Yes,0.0,0.0,900g NaHCO3 AM,44.0,41.7,39.8,,,,5.18,,,,,1363.8,1282.5,1216.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
471,600A,2020-12-08 00:00:00,2021-01-07,0.18356283776032925,2506,4.8,5.3,16.5,,No,No,Yes,0.0,0.0,900g NaHCO3 AM,,,,,,,5.18,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
472,600A,2020-12-09 00:00:00,2021-01-08,0.16838279913365842,2507,5.0,5.2,16.5,1322.8,No,No,Yes,0.0,0.0,500g NaHCO3 AM,46.4,42.7,41.2,,,,5.18,,,,,1511.3,1344.4,1301.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
473,600A,2020-12-10 00:00:00,2021-01-08,0.13769613920540644,2507,5.0,5.2,16.5,1322.8,No,No,Yes,0.0,0.0,500g NaHCO3 AM,46.4,42.7,41.2,,,,5.18,,,,,1511.3,1344.4,1301.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
474,600A,2020-12-11 00:00:00,2021-01-08,0.15189080818074085,2507,5.0,5.2,16.5,1322.8,No,No,Yes,0.0,0.0,500g NaHCO3 AM,46.4,42.7,41.2,,,,5.18,,,,,1511.3,1344.4,1301.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
475,600A,2020-12-14 00:00:00,2021-01-11,0.20360807141406193,2508,4.9,5.8,16.5,1438.4,No,No,Yes,0.0,0.0,700g NaHCO3 AM,48.0,45.1,42.5,,,,4.8,,,,,1609.4,1493.8,1383.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
476,600A,2020-12-14 00:00:00,2021-01-12,0.24543101473578094,2509,5.8,5.8,16.5,,No,No,No,0.0,99000.0,,,,,,,,4.8,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
477,600A,2020-12-14 00:00:00,2021-01-13,0.26845837079572676,2510,5.9,5.9,16.0,1560.9,No,No,No,0.0,0.0,,50.0,46.2,45.2,,,,4.8,,,,,1736.9,1566.3,1555.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
478,600A,2020-12-15 00:00:00,2021-01-14,0.19093101612067226,2511,5.9,6.0,16.0,,No,No,No,0.0,0.0,,,,,,,,4.8,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
479,600A,2020-12-16 00:00:00,2021-01-15,0.2417809563789369,2512,6.0,5.7,16.0,1660.9,No,No,No,0.0,0.0,,50.4,48.2,46.4,,,,4.8,,,,,1760.6,1691.9,1630.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
480,600A,2020-12-17 00:00:00,2021-01-15,0.273319906260844,2512,6.0,5.7,16.0,1660.9,No,No,No,0.0,0.0,,50.4,48.2,46.4,,,,4.8,,,,,1760.6,1691.9,1630.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
481,600A,2020-12-18 00:00:00,2021-01-15,0.2628403519842882,2512,6.0,5.7,16.0,1660.9,No,No,No,0.0,0.0,,50.4,48.2,46.4,,,,4.8,,,,,1760.6,1691.9,1630.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
482,600A,2020-12-21 00:00:00,2021-01-18,0.2505303768494725,2513,5.0,5.4,16.0,1542.8,No,No,Yes,0.0,0.0,500g NaHCO3 AM,49.2,45.2,45.7,,,,4.81,,,,,1687.5,1499.4,1586.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
483,600A,2020-12-21 00:00:00,2021-01-19,0.24119485432468613,2514,5.0,4.9,16.0,,No,No,Yes,0.0,0.0,500g NaHCO3 PM,,,,,,,4.81,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
484,600A,2020-12-21 00:00:00,2021-01-20,0.21789104703855508,2515,5.1,5.4,16.0,1415.6,No,No,Yes,0.0,0.0,500g NaHCO3 AM,48.1,44.6,42.3,,,,4.81,,,,,1618.8,1461.3,1370.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
485,600A,2020-12-22 00:00:00,2021-01-21,0.18582952468585956,2516,5.1,5.4,16.0,,No,No,Yes,0.0,0.0,500g NaHCO3 AM,,,,,,,4.81,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
486,600A,2020-12-23 00:00:00,2021-01-22,0.15817252669513218,2517,5.0,5.3,16.0,1394.1,No,No,Yes,0.0,0.0,500g NaHCO3 AM,46.6,44.0,42.1,,,,4.81,,,,,1522.5,1429.4,1358.8,22.2,21.2,20.3,,,,640.0,,640.0,,,
487,600A,2020-12-28 00:00:00,2021-01-22,0.16870513569202422,2517,5.0,5.3,16.0,1394.1,No,No,Yes,0.0,0.0,500g NaHCO3 AM,46.6,44.0,42.1,,,,4.81,,,,,1522.5,1429.4,1358.8,22.2,21.2,20.3,,,,640.0,,640.0,,,
488,600A,2020-12-28 00:00:00,2021-01-22,0.16870513569202422,2517,5.0,5.3,16.0,1394.1,No,No,Yes,0.0,0.0,500g NaHCO3 AM,46.6,44.0,42.1,,,,4.81,,,,,1522.5,1429.4,1358.8,22.2,21.2,20.3,,,,640.0,,640.0,,,
489,600A,2020-12-28 00:00:00,2021-01-25,0.1138341139691642,2518,5.0,5.4,16.0,1335.6,,,,29600.0,,500g NaHCO3 AM,43.3,41.7,40.7,,,,5.01,,,,,1318.8,1285.6,1385.6,22.2,21.2,18.5,,,,640.0,,640.0,,,
490,600A,2020-12-28 00:00:00,2021-01-26,0.10995068774663162,2519,4.9,5.4,15.5,,,,,,,700g NaHCO3 AM,,,,,,,5.01,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
491,600A,2020-12-28 00:00:00,2021-01-27,0.08981287675237651,2520,4.8,5.6,15.0,1249.7,,,,,,,45.8,43.1,38.4,,,,5.01,,,,,1472.5,1372.5,1126.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
492,600A,2020-12-29 00:00:00,2021-01-28,0.07433387680649751,2521,5.0,5.3,15.0,,,,,,,500g NaHCO3 AM,,,,,,,5.01,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
493,600A,2020-12-30 00:00:00,2021-01-29,0.05678877392876152,2522,4.8,5.5,16.0,1218.4,,,,,,900g NaHCO3 AM,43.6,41.5,39.0,,,,5.01,,,,,1338.8,1272.5,1164.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
494,600A,2021-01-04 00:00:00,2021-01-29,0.051738887990427015,2522,4.8,5.5,16.0,1218.4,,,,,,900g NaHCO3 AM,43.6,41.5,39.0,,,,5.01,,,,,1338.8,1272.5,1164.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
495,600A,2021-01-04 00:00:00,2021-01-29,0.051738887990427015,2522,4.8,5.5,16.0,1218.4,,,,,,900g NaHCO3 AM,43.6,41.5,39.0,,,,5.01,,,,,1338.8,1272.5,1164.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
496,600A,2021-01-04 00:00:00,2021-02-01,0.5349630023788128,2523,5.0,5.3,15.5,2802.9,,,,,,500g NaHCO3 AM original measurement 1149.7 before gh walkthrough,43.1,40.3,38.0,,,,5.01,,,,,1304.4,1194.4,1105.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
497,600A,2021-01-04 00:00:00,2021-02-02,0.5167869185985778,2524,5.0,5.3,15.5,,,,,,,500g NaHCO3 AM,,,,,,,5.01,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
498,600A,2021-01-04 00:00:00,2021-02-03,0.4997997404522896,2525,4.8,5.9,15.0,,,,,,,900g NaHCO3 AM 3 seive MD: 1232.5,44.3,42.0,39.0,,,,5.01,,,,,1380.0,1301.9,1163.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
499,600A,2021-01-05 00:00:00,2021-02-04,0.7089927288732529,2526,5.0,5.3,15.0,,,,,,520000.0,500g NaHCO3 AM,,,,,,,5.01,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
500,600A,2021-01-06 00:00:00,2021-02-05,0.7079342062315941,2527,4.8,5.4,15.0,,,,,,,850g NaHCO3 AM 1717.8,50.4,48.6,47.9,,,,5.01,,,,,1758.8,1712.5,1723.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
501,600A,2021-01-07 00:00:00,2021-02-05,0.698962308881694,2527,4.8,5.4,15.0,,,,,,,850g NaHCO3 AM 1717.8,50.4,48.6,47.9,,,,5.01,,,,,1758.8,1712.5,1723.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
502,600A,2021-01-08 00:00:00,2021-02-05,0.7221938430646062,2527,4.8,5.4,15.0,,,,,,,850g NaHCO3 AM 1717.8,50.4,48.6,47.9,,,,5.01,,,,,1758.8,1712.5,1723.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
503,600A,2021-01-11 00:00:00,2021-02-08,0.5826396611201761,2782,4.9,5.2,15.5,2446.2,,,,,20000.0,,,,,,,,5.01,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
504,600A,2021-01-11 00:00:00,2021-02-09,0.5630567990228222,2783,4.7,5.3,16.0,,,,,,,1000g NaHCO3 AM,,,,,,,5.01,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
505,600A,2021-01-11 00:00:00,2021-02-10,0.5447848451879022,2802,4.7,5.4,15.5,,,,,,,1000g NaHCO3 AM,,,,,,,5.02,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
506,600A,2021-01-12 00:00:00,2021-02-11,0.535548012176156,2832,4.8,5.3,15.5,,,,,,,900g NaHCO3 AM,,,,,,,5.02,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
507,600A,2021-01-13 00:00:00,2021-02-12,0.4907334492301941,2833,4.6,5.6,15.5,,,,,,,1200g NaHCO3 AM,,,,,,,5.02,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
508,600A,2021-01-14 00:00:00,2021-02-12,0.5231823825092973,2833,4.6,5.6,15.5,,,,,,,1200g NaHCO3 AM,,,,,,,5.02,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
509,600A,2021-01-15 00:00:00,2021-02-12,0.542633294078963,2833,4.6,5.6,15.5,,,,,,,1200g NaHCO3 AM,,,,,,,5.02,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
510,600A,2021-01-18 00:00:00,2021-02-15,0.6212449150085448,2892,5.3,5.5,15.0,2600.0,,,,,,,,,,,,,5.02,,,,,,,,22.2,21.2,20.3,6.9,19.0,6.68,640.0,,640.0,,,
511,600A,2021-01-18 00:00:00,2021-02-16,0.6001286702649348,2893,5.5,5.5,15.0,,,,,,,,,,,,,,5.02,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
512,600A,2021-01-18 00:00:00,2021-02-17,0.5803944442749024,2894,4.7,5.4,15.0,,,,,,,1000g NaHCO3 AM,,,,,,,5.02,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
513,600A,2021-01-19 00:00:00,2021-02-18,0.5999873781051636,2895,4.8,5.2,15.5,,,,,,,900g NaHCO3 AM,,,,,,,4.62,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
514,600A,2021-01-20 00:00:00,2021-02-19,0.5989883504180908,2921,4.5,5.5,15.5,,,,,,,1400g NaHCO3 AM,,,,,,,4.62,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
515,600A,2021-01-21 00:00:00,2021-02-19,0.6374757204486584,2921,4.5,5.5,15.5,,,,,,,1400g NaHCO3 AM,,,,,,,4.62,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
516,600A,2021-01-22 00:00:00,2021-02-19,0.661187939782824,2921,4.5,5.5,15.5,,,,,,,1400g NaHCO3 AM,,,,,,,4.62,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
517,600A,2021-01-25 00:00:00,2021-02-22,0.7961737915420533,2951,4.2,5.4,15.0,2968.8,,,,,,1500g NaHCO3 AM,,,,,,,4.62,,,,,,,,22.2,21.2,20.3,2.0,27.0,5.58,640.0,,640.0,,,
518,600A,2021-01-25 00:00:00,2021-02-23,0.9305413919527777,2952,4.9,5.1,15.0,,,,,,342600.0,700g NaHCO3 AM. 342.6 kg dumped.,,,,,,,4.62,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
519,600A,2021-01-25 00:00:00,2021-02-24,0.9003794935140611,2985,4.5,5.4,15.5,,,,,,,1400g NaHCO3 AM,,,,,,,5.05,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
520,600A,2021-01-26 00:00:00,2021-02-25,0.7692158724775313,2986,4.7,5.2,15.5,,,,,,,1000g NaHCO3 AM,,,,,,,5.05,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
521,600A,2021-01-27 00:00:00,2021-02-26,0.7694862811002731,3032,4.4,5.5,15.0,,,,,,,1500g NaHCO3 AM,,,,,,,5.05,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
522,600B,2020-12-01 00:00:00,2020-12-30,0.12946694077171136,2577,4.6,5.5,15.0,1110.3,No,No,Yes,0.0,0.0,1100g NaHCO3 AM,40.6,37.4,39.6,,,,5.2,,,,,1146.9,1015.0,1205.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
523,600B,2020-12-02 00:00:00,2020-12-30,0.11783861503779892,2577,4.6,5.5,15.0,1110.3,No,No,Yes,0.0,0.0,1100g NaHCO3 AM,40.6,37.4,39.6,,,,5.2,,,,,1146.9,1015.0,1205.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
524,600B,2020-12-03 00:00:00,2020-12-30,0.12836777831951782,2577,4.6,5.5,15.0,1110.3,No,No,Yes,0.0,0.0,1100g NaHCO3 AM,40.6,37.4,39.6,,,,5.2,,,,,1146.9,1015.0,1205.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
525,600B,2020-12-04 00:00:00,2020-12-30,0.13568784045366145,2577,4.6,5.5,15.0,1110.3,No,No,Yes,0.0,0.0,1100g NaHCO3 AM,40.6,37.4,39.6,,,,5.2,,,,,1146.9,1015.0,1205.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
526,600B,2020-12-07 00:00:00,2021-01-04,0.07294931100828313,2578,5.0,5.3,15.0,971.9,No,No,Yes,132800.0,0.0,500g NaHCO3 AM 132.8 kg inoculation from M1 (28.4 kg) M2 (19.2 kg) 80C (85.2 kg),42.3,36.5,36.1,,,,5.05,,,,,1256.9,960.0,983.8,22.2,21.2,20.3,,,,640.0,,640.0,,,
527,600B,2020-12-07 00:00:00,2021-01-05,0.07033691833315228,2579,4.8,5.4,14.5,,No,No,Yes,0.0,0.0,850g NaHCO3 AM,,,,,,,5.05,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
528,600B,2020-12-07 00:00:00,2021-01-06,0.09509572414755824,2580,4.9,5.4,14.5,1243.8,No,No,Yes,0.0,0.0,700g NaHCO3 AM,44.0,41.1,40.2,,,,5.05,,,,,1359.4,1246.3,1241.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
